folder,examples,preprocess_time,fft_time,postprocess_time,baseline_time,RRE,RTE
sun3d-home_at-home_at_scan1_2013_jan_1,2 36,0:00:00.109933,0:00:25.723743,0:00:00.005796,0:00:25.852597,7.940650211707135,0.1592743304236596
sun3d-home_at-home_at_scan1_2013_jan_1,2 38,0:00:00.124770,0:00:29.366469,0:00:00.005878,0:00:29.510198,17.33538904785233,0.6968780996456004
sun3d-home_at-home_at_scan1_2013_jan_1,3 4,0:00:00.067142,0:00:20.582401,0:00:00.005798,0:00:20.665107,101.41319304867858,4.35017215143755
sun3d-home_at-home_at_scan1_2013_jan_1,3 6,0:00:00.066465,0:00:19.022586,0:00:00.005836,0:00:19.105009,11.519530433620568,0.5051291016554994
sun3d-home_at-home_at_scan1_2013_jan_1,3 31,0:00:00.078272,0:00:23.387444,0:00:00.005887,0:00:23.481159,113.46008610764407,3.9172681419620528
sun3d-home_at-home_at_scan1_2013_jan_1,3 47,0:00:00.066531,0:00:19.204560,0:00:00.005805,0:00:19.286628,153.5727874829199,3.0199902204529745
sun3d-home_at-home_at_scan1_2013_jan_1,4 6,0:00:00.072489,0:00:17.916583,0:00:00.005844,0:00:18.005586,4.958418307802316,0.20550298387041982
sun3d-home_at-home_at_scan1_2013_jan_1,4 7,0:00:00.069956,0:00:16.497475,0:00:00.005867,0:00:16.583048,2.518033055349233,0.11065166151049029
sun3d-home_at-home_at_scan1_2013_jan_1,6 7,0:00:00.062425,0:00:16.107533,0:00:00.005832,0:00:16.185230,4.187977797617042,0.19194821940450427
sun3d-home_at-home_at_scan1_2013_jan_1,8 9,0:00:00.067658,0:00:20.189987,0:00:00.005839,0:00:20.274687,9.584001512809383,0.2553967528360073
sun3d-home_at-home_at_scan1_2013_jan_1,8 10,0:00:00.071973,0:00:22.545026,0:00:00.005825,0:00:22.635840,9.69990455219428,0.22625017862553215
sun3d-home_at-home_at_scan1_2013_jan_1,8 24,0:00:00.057027,0:00:15.364842,0:00:00.005880,0:00:15.437291,106.7722378885521,1.9295124792406542
sun3d-home_at-home_at_scan1_2013_jan_1,8 26,0:00:00.066242,0:00:16.834896,0:00:00.005847,0:00:16.916323,112.78321886715426,3.472882574301252
sun3d-home_at-home_at_scan1_2013_jan_1,8 28,0:00:00.066094,0:00:17.580392,0:00:00.005925,0:00:17.661849,165.60053313388278,3.3983005793303795
sun3d-home_at-home_at_scan1_2013_jan_1,8 29,0:00:00.064815,0:00:17.877609,0:00:00.005817,0:00:17.961460,174.83522457012893,3.7043701309151413
sun3d-home_at-home_at_scan1_2013_jan_1,9 10,0:00:00.093808,0:00:22.460791,0:00:00.005777,0:00:22.573557,5.889258681949382,0.25190256522464577
sun3d-home_at-home_at_scan1_2013_jan_1,10 11,0:00:00.095106,0:00:24.365138,0:00:00.005782,0:00:24.475634,35.42974989188054,0.9498127773809755
sun3d-home_at-home_at_scan1_2013_jan_1,11 12,0:00:00.095494,0:00:17.409099,0:00:00.005845,0:00:17.523344,1.458346318362922,0.09700802190292436
sun3d-home_at-home_at_scan1_2013_jan_1,11 15,0:00:00.102185,0:00:20.152917,0:00:00.005814,0:00:20.270396,10.073698463306988,0.1413690444352941
sun3d-home_at-home_at_scan1_2013_jan_1,11 17,0:00:00.086937,0:00:15.765324,0:00:00.005758,0:00:15.870914,4.107138221246135,0.11179181675259507
sun3d-home_at-home_at_scan1_2013_jan_1,12 13,0:00:00.067623,0:00:13.609597,0:00:00.005936,0:00:13.696126,4.791386128448273,0.11715385262635326
sun3d-home_at-home_at_scan1_2013_jan_1,12 14,0:00:00.071799,0:00:15.397467,0:00:00.005825,0:00:15.485138,4.0777149579716,0.11204988699151826
sun3d-home_at-home_at_scan1_2013_jan_1,12 15,0:00:00.084195,0:00:19.877866,0:00:00.005767,0:00:19.979458,7.024745816026803,0.2724094647579001
sun3d-home_at-home_at_scan1_2013_jan_1,12 16,0:00:00.068387,0:00:14.857273,0:00:00.005838,0:00:14.944610,5.76644819206256,0.1139714925105097
sun3d-home_at-home_at_scan1_2013_jan_1,12 17,0:00:00.068157,0:00:14.969345,0:00:00.005817,0:00:15.056341,13.798861591144124,0.254906566265775
sun3d-home_at-home_at_scan1_2013_jan_1,12 18,0:00:00.066320,0:00:12.808802,0:00:00.005752,0:00:12.893808,5.628447490950723,0.10539410780768835
sun3d-home_at-home_at_scan1_2013_jan_1,12 21,0:00:00.069331,0:00:11.141788,0:00:00.005900,0:00:11.226204,13.00518549815572,0.37173594557674966
sun3d-home_at-home_at_scan1_2013_jan_1,13 14,0:00:00.066320,0:00:15.211309,0:00:00.005834,0:00:15.293557,4.864195931264488,0.09656148338920982
sun3d-home_at-home_at_scan1_2013_jan_1,13 15,0:00:00.068457,0:00:19.696106,0:00:00.005707,0:00:19.779676,6.015384418208324,0.24994803148202258
sun3d-home_at-home_at_scan1_2013_jan_1,13 16,0:00:00.065093,0:00:14.496501,0:00:00.005847,0:00:14.582412,6.779449610251798,0.1729477012969998
sun3d-home_at-home_at_scan1_2013_jan_1,13 17,0:00:00.057453,0:00:14.567482,0:00:00.005718,0:00:14.644628,7.144095863357575,0.22402023106358826
sun3d-home_at-home_at_scan1_2013_jan_1,13 18,0:00:00.064551,0:00:12.469398,0:00:00.005943,0:00:12.549556,5.152063359841895,0.18796309480715184
sun3d-home_at-home_at_scan1_2013_jan_1,14 15,0:00:00.076879,0:00:19.653623,0:00:00.005796,0:00:19.749087,3.0771575786868546,0.04339759034710711
sun3d-home_at-home_at_scan1_2013_jan_1,14 16,0:00:00.063170,0:00:14.660163,0:00:00.005816,0:00:14.738794,5.7128129200037225,0.20311262774827027
sun3d-home_at-home_at_scan1_2013_jan_1,14 17,0:00:00.067363,0:00:14.534227,0:00:00.005797,0:00:14.617114,4.252788732768265,0.10395357218604043
sun3d-home_at-home_at_scan1_2013_jan_1,14 18,0:00:00.062104,0:00:12.528610,0:00:00.005718,0:00:12.606290,4.5434604648891055,0.0966155528399596
sun3d-home_at-home_at_scan1_2013_jan_1,14 20,0:00:00.052666,0:00:10.822146,0:00:00.005803,0:00:10.889925,3.6208275473518983,0.08315061394781106
sun3d-home_at-home_at_scan1_2013_jan_1,14 21,0:00:00.065136,0:00:11.262550,0:00:00.005829,0:00:11.342903,5.390521562950237,0.06820618832833718
sun3d-home_at-home_at_scan1_2013_jan_1,15 16,0:00:00.074411,0:00:15.295889,0:00:00.005804,0:00:15.385796,3.9145714003532217,0.1892990394195202
sun3d-home_at-home_at_scan1_2013_jan_1,15 17,0:00:00.090231,0:00:15.610087,0:00:00.005843,0:00:15.715901,3.5344769357838612,0.11535685135765701
sun3d-home_at-home_at_scan1_2013_jan_1,15 18,0:00:00.070042,0:00:12.982419,0:00:00.005783,0:00:13.068752,6.194320407282964,0.17855504889484142
sun3d-home_at-home_at_scan1_2013_jan_1,15 21,0:00:00.064342,0:00:11.382570,0:00:00.005860,0:00:11.465636,3.5776440487038808,0.07527304011057298
sun3d-home_at-home_at_scan1_2013_jan_1,16 17,0:00:00.065086,0:00:14.276336,0:00:00.005609,0:00:14.356905,4.120362251581786,0.14688593444295728
sun3d-home_at-home_at_scan1_2013_jan_1,16 18,0:00:00.064950,0:00:12.278187,0:00:00.005744,0:00:12.358588,5.466861491496007,0.15528807132053987
sun3d-home_at-home_at_scan1_2013_jan_1,16 19,0:00:00.042817,0:00:09.548590,0:00:00.005878,0:00:09.606881,3.8435493180373395,0.15418237592524625
sun3d-home_at-home_at_scan1_2013_jan_1,16 20,0:00:00.063215,0:00:10.742615,0:00:00.005796,0:00:10.821022,4.477403814255043,0.13740654598758484
sun3d-home_at-home_at_scan1_2013_jan_1,16 21,0:00:00.047543,0:00:10.977944,0:00:00.005820,0:00:11.040635,6.576590404414483,0.08020433352085729
sun3d-home_at-home_at_scan1_2013_jan_1,17 18,0:00:00.055446,0:00:12.949047,0:00:00.005799,0:00:13.019783,4.0515919388426695,0.046452520845397444
sun3d-home_at-home_at_scan1_2013_jan_1,17 21,0:00:00.048012,0:00:11.114068,0:00:00.005920,0:00:11.177264,3.6182805791327843,0.07030961985294444
sun3d-home_at-home_at_scan1_2013_jan_1,17 22,0:00:00.065531,0:00:14.326301,0:00:00.005777,0:00:14.407129,6.722511208116215,0.021601407544254995
sun3d-home_at-home_at_scan1_2013_jan_1,18 19,0:00:00.062559,0:00:09.555754,0:00:00.005932,0:00:09.633875,4.878111093957564,0.10251730139811814
sun3d-home_at-home_at_scan1_2013_jan_1,18 20,0:00:00.062983,0:00:10.761997,0:00:00.005804,0:00:10.840315,3.7357592095230876,0.057430885936779655
sun3d-home_at-home_at_scan1_2013_jan_1,18 21,0:00:00.063317,0:00:10.883981,0:00:00.005867,0:00:10.962489,3.3956676119941163,0.035675825735122985
sun3d-home_at-home_at_scan1_2013_jan_1,19 20,0:00:00.028689,0:00:10.427702,0:00:00.005751,0:00:10.482195,6.976258549980341,0.17057604137402288
sun3d-home_at-home_at_scan1_2013_jan_1,20 21,0:00:00.032643,0:00:10.653984,0:00:00.005861,0:00:10.701892,3.524618060383965,0.045242016894535886
sun3d-home_at-home_at_scan1_2013_jan_1,21 22,0:00:00.043948,0:00:13.642572,0:00:00.005756,0:00:13.709476,4.711080823178893,0.035111784712090074
sun3d-home_at-home_at_scan1_2013_jan_1,22 23,0:00:00.064197,0:00:16.647444,0:00:00.005893,0:00:16.726996,5.312154929206543,0.13987070506481508
sun3d-home_at-home_at_scan1_2013_jan_1,23 31,0:00:00.081856,0:00:23.569969,0:00:00.005779,0:00:23.667253,1.4981520782172586,0.027611440228676228
sun3d-home_at-home_at_scan1_2013_jan_1,23 32,0:00:00.067751,0:00:19.237875,0:00:00.005856,0:00:19.324706,2.8899530846332886,0.06934237031998024
sun3d-home_at-home_at_scan1_2013_jan_1,23 42,0:00:00.067948,0:00:18.890814,0:00:00.005631,0:00:18.977258,179.8140828622202,5.1594185711556255
sun3d-home_at-home_at_scan1_2013_jan_1,24 25,0:00:00.063172,0:00:14.926554,0:00:00.005800,0:00:15.008676,4.435248196522205,0.17693817602806938
sun3d-home_at-home_at_scan1_2013_jan_1,24 26,0:00:00.066350,0:00:16.578709,0:00:00.006697,0:00:16.664616,6.655196061337522,0.31449791586339154
sun3d-home_at-home_at_scan1_2013_jan_1,24 28,0:00:00.073030,0:00:17.511655,0:00:00.005882,0:00:17.603450,8.262857744151411,0.31488650104566834
sun3d-home_at-home_at_scan1_2013_jan_1,24 29,0:00:00.082738,0:00:17.708866,0:00:00.005793,0:00:17.806863,4.2096506226755785,0.08855299984397504
sun3d-home_at-home_at_scan1_2013_jan_1,24 30,0:00:00.062221,0:00:14.170751,0:00:00.005849,0:00:14.251722,2.091434289966927,0.09842954917261217
sun3d-home_at-home_at_scan1_2013_jan_1,24 31,0:00:00.084047,0:00:23.072166,0:00:00.005813,0:00:23.171539,4.7077307725469835,0.13374025921348115
sun3d-home_at-home_at_scan1_2013_jan_1,25 26,0:00:00.065840,0:00:16.474306,0:00:00.005795,0:00:16.558912,3.8153479920948095,0.11013494930969735
sun3d-home_at-home_at_scan1_2013_jan_1,25 27,0:00:00.068720,0:00:13.425576,0:00:00.005996,0:00:13.510426,12.513088750323902,0.5835417066645083
sun3d-home_at-home_at_scan1_2013_jan_1,25 28,0:00:00.067791,0:00:17.514242,0:00:00.005801,0:00:17.597424,5.185695544604754,0.20864588366346168
sun3d-home_at-home_at_scan1_2013_jan_1,25 29,0:00:00.067931,0:00:17.613448,0:00:00.005736,0:00:17.700421,4.198377654122207,0.043600058423914234
sun3d-home_at-home_at_scan1_2013_jan_1,26 27,0:00:00.064955,0:00:13.695209,0:00:00.005906,0:00:13.775474,2.1711405948501374,0.18863379355570017
sun3d-home_at-home_at_scan1_2013_jan_1,26 28,0:00:00.073297,0:00:17.582825,0:00:00.005824,0:00:17.674743,3.1659822805123548,0.07785693200560209
sun3d-home_at-home_at_scan1_2013_jan_1,26 29,0:00:00.074481,0:00:17.853776,0:00:00.003513,0:00:17.944851,1.8388234148503821,0.10025935306481504
sun3d-home_at-home_at_scan1_2013_jan_1,27 28,0:00:00.066222,0:00:17.062311,0:00:00.005891,0:00:17.143885,1.8311931774026824,0.03624975280950392
sun3d-home_at-home_at_scan1_2013_jan_1,28 29,0:00:00.075937,0:00:17.592577,0:00:00.005938,0:00:17.687594,4.431379926965597,0.16109643619232938
sun3d-home_at-home_at_scan1_2013_jan_1,29 30,0:00:00.072391,0:00:14.492152,0:00:00.005884,0:00:14.579936,3.0483229787089963,0.08061105616240724
sun3d-home_at-home_at_scan1_2013_jan_1,29 31,0:00:00.092366,0:00:23.217690,0:00:00.005717,0:00:23.328635,94.77307825053128,2.6918211847295974
sun3d-home_at-home_at_scan1_2013_jan_1,30 31,0:00:00.076519,0:00:22.949667,0:00:00.005840,0:00:23.045141,5.531370000557325,0.07176373949811529
sun3d-home_at-home_at_scan1_2013_jan_1,30 32,0:00:00.064141,0:00:17.365045,0:00:00.005834,0:00:17.444962,6.352784353939585,0.3499691915346527
sun3d-home_at-home_at_scan1_2013_jan_1,31 32,0:00:00.090914,0:00:20.024199,0:00:00.005772,0:00:20.133910,6.867152052375021,0.060602978409547426
sun3d-home_at-home_at_scan1_2013_jan_1,31 33,0:00:00.094772,0:00:19.912215,0:00:00.005770,0:00:20.025895,6.6399634927568325,0.24238141199235685
sun3d-home_at-home_at_scan1_2013_jan_1,31 47,0:00:00.089983,0:00:19.043358,0:00:00.005835,0:00:19.152149,13.714742118532813,0.43338370538630616
sun3d-home_at-home_at_scan1_2013_jan_1,31 48,0:00:00.101440,0:00:20.605174,0:00:00.005766,0:00:20.725528,19.96654821327882,0.7686817001001081
sun3d-home_at-home_at_scan1_2013_jan_1,33 34,0:00:00.130249,0:00:31.697394,0:00:00.005769,0:00:31.842971,13.889240153765542,0.9391873248127296
sun3d-home_at-home_at_scan1_2013_jan_1,33 36,0:00:00.095016,0:00:26.080497,0:00:00.005881,0:00:26.194361,3.7150598739425007,0.3008598017170715
sun3d-home_at-home_at_scan1_2013_jan_1,33 38,0:00:00.104785,0:00:29.706304,0:00:00.005798,0:00:29.826765,5.131169807441645,0.12664042025613373
sun3d-home_at-home_at_scan1_2013_jan_1,33 41,0:00:00.070899,0:00:18.391829,0:00:00.005884,0:00:18.478418,7.717457012274343,0.17996978252888488
sun3d-home_at-home_at_scan1_2013_jan_1,33 42,0:00:00.074115,0:00:19.110756,0:00:00.005835,0:00:19.200908,4.608174787153501,0.4148779560018701
sun3d-home_at-home_at_scan1_2013_jan_1,33 47,0:00:00.070343,0:00:18.683630,0:00:00.005952,0:00:18.773062,69.4415209684994,2.581723701215452
sun3d-home_at-home_at_scan1_2013_jan_1,33 48,0:00:00.079150,0:00:20.213100,0:00:00.005948,0:00:20.308038,25.155762622955177,1.3897670167695606
sun3d-home_at-home_at_scan1_2013_jan_1,34 35,0:00:00.173884,0:00:39.720780,0:00:00.005819,0:00:39.914675,4.321215170653901,0.14287521895677857
sun3d-home_at-home_at_scan1_2013_jan_1,34 36,0:00:00.139410,0:00:25.967952,0:00:00.008448,0:00:26.128992,5.2988884535657705,0.15303231935374767
sun3d-home_at-home_at_scan1_2013_jan_1,34 37,0:00:00.129365,0:00:23.278689,0:00:00.006049,0:00:23.427067,3.5772985017241377,0.05981659223477259
sun3d-home_at-home_at_scan1_2013_jan_1,35 50,0:00:00.170298,0:00:29.928001,0:00:00.005852,0:00:30.117239,3.4495401279475835,0.050344793508300026
sun3d-home_at-home_at_scan1_2013_jan_1,36 37,0:00:00.116259,0:00:23.243285,0:00:00.005715,0:00:23.378147,3.2887872211908635,0.07278968428279878
sun3d-home_at-home_at_scan1_2013_jan_1,36 48,0:00:00.102891,0:00:20.247383,0:00:00.005791,0:00:20.365671,7.2884539263693116,0.1354982820957467
sun3d-home_at-home_at_scan1_2013_jan_1,36 49,0:00:00.128691,0:00:28.687927,0:00:00.005998,0:00:28.832139,5.892450938963575,0.21233054958749267
sun3d-home_at-home_at_scan1_2013_jan_1,37 38,0:00:00.128166,0:00:29.710369,0:00:00.005847,0:00:29.854582,3.5807734251781564,0.18315482363627122
sun3d-home_at-home_at_scan1_2013_jan_1,37 49,0:00:00.119520,0:00:28.731458,0:00:00.005834,0:00:28.870114,2.993030311800852,0.08182368951759739
sun3d-home_at-home_at_scan1_2013_jan_1,38 39,0:00:00.128075,0:00:25.981445,0:00:00.005815,0:00:26.128378,5.434440112462398,0.05851766694950492
sun3d-home_at-home_at_scan1_2013_jan_1,39 40,0:00:00.116191,0:00:25.237561,0:00:00.005832,0:00:25.372402,16.096145810857788,0.3113765651766147
sun3d-home_at-home_at_scan1_2013_jan_1,40 41,0:00:00.092949,0:00:20.160178,0:00:00.005723,0:00:20.271847,3.25087484100406,0.21581465208869027
sun3d-home_at-home_at_scan1_2013_jan_1,41 42,0:00:00.073118,0:00:19.883172,0:00:00.005906,0:00:19.976457,3.1424242795545747,0.06659687428896696
sun3d-home_at-home_at_scan1_2013_jan_1,41 46,0:00:00.069552,0:00:18.112551,0:00:00.005763,0:00:18.200884,14.445342054041006,0.667560097521851
sun3d-home_at-home_at_scan1_2013_jan_1,41 47,0:00:00.072603,0:00:19.292671,0:00:00.005825,0:00:19.380509,8.948550072777389,0.799153899281635
sun3d-home_at-home_at_scan1_2013_jan_1,41 48,0:00:00.079884,0:00:20.802439,0:00:00.005848,0:00:20.900976,5.186305828366815,1.0341764914777012
sun3d-home_at-home_at_scan1_2013_jan_1,42 43,0:00:00.069449,0:00:18.367073,0:00:00.005734,0:00:18.455410,3.6903122644701507,0.1691296675079361
sun3d-home_at-home_at_scan1_2013_jan_1,42 44,0:00:00.074942,0:00:18.081522,0:00:00.005807,0:00:18.172121,7.734899432903597,0.2650780959917117
sun3d-home_at-home_at_scan1_2013_jan_1,42 45,0:00:00.077551,0:00:18.036480,0:00:00.005897,0:00:18.129617,7.083091873971211,0.18457234860297614
sun3d-home_at-home_at_scan1_2013_jan_1,42 46,0:00:00.070598,0:00:18.238524,0:00:00.005820,0:00:18.327776,1.5899336154530348,0.08148984469673734
sun3d-home_at-home_at_scan1_2013_jan_1,42 47,0:00:00.083533,0:00:19.492745,0:00:00.005824,0:00:19.597123,1.7923013096082967,0.08577582103127328
sun3d-home_at-home_at_scan1_2013_jan_1,42 48,0:00:00.079422,0:00:20.908523,0:00:00.005728,0:00:21.006704,175.46845478756802,3.8983569948258907
sun3d-home_at-home_at_scan1_2013_jan_1,43 44,0:00:00.067889,0:00:17.387545,0:00:00.005865,0:00:17.470934,4.784321037132302,0.194098926513005
sun3d-home_at-home_at_scan1_2013_jan_1,43 45,0:00:00.065695,0:00:16.577631,0:00:00.005745,0:00:16.662158,1.8293117219113102,0.014020908757906589
sun3d-home_at-home_at_scan1_2013_jan_1,43 46,0:00:00.073325,0:00:16.329971,0:00:00.005821,0:00:16.418795,5.400907476752755,0.21502410151250634
sun3d-home_at-home_at_scan1_2013_jan_1,43 47,0:00:00.068482,0:00:17.891389,0:00:00.005806,0:00:17.978715,18.909396627816907,0.8662305902699166
sun3d-home_at-home_at_scan1_2013_jan_1,44 45,0:00:00.072640,0:00:16.297979,0:00:00.005790,0:00:16.390059,3.9769412960879964,0.15950385418146765
sun3d-home_at-home_at_scan1_2013_jan_1,44 46,0:00:00.070066,0:00:15.929500,0:00:00.005939,0:00:16.018226,3.4774030027473404,0.09444417951919687
sun3d-home_at-home_at_scan1_2013_jan_1,44 47,0:00:00.072739,0:00:17.481564,0:00:00.005821,0:00:17.572937,36.320649621653786,1.6415275921954025
sun3d-home_at-home_at_scan1_2013_jan_1,45 46,0:00:00.080497,0:00:15.959800,0:00:00.005754,0:00:16.059220,9.893330478535466,0.37099305475254324
sun3d-home_at-home_at_scan1_2013_jan_1,45 47,0:00:00.072443,0:00:17.587497,0:00:00.005801,0:00:17.675231,41.31227487433506,1.8332208754098178
sun3d-home_at-home_at_scan1_2013_jan_1,46 47,0:00:00.070620,0:00:17.560847,0:00:00.005784,0:00:17.647012,4.1824067119771335,0.19714858328240426
sun3d-home_at-home_at_scan1_2013_jan_1,47 48,0:00:00.081249,0:00:19.890330,0:00:00.005808,0:00:19.990526,4.384370024877922,0.20307696996665653
sun3d-home_at-home_at_scan1_2013_jan_1,48 49,0:00:00.110500,0:00:28.999885,0:00:00.005787,0:00:29.129487,6.211593895323076,0.21049355728258362
sun3d-home_at-home_at_scan1_2013_jan_1,49 50,0:00:00.138566,0:00:29.928653,0:00:00.005936,0:00:30.086333,4.260501460370778,0.15586129923830744
sun3d-home_at-home_at_scan1_2013_jan_1,49 51,0:00:00.121860,0:00:25.408597,0:00:00.005827,0:00:25.548363,4.421205501615184,0.1476468653029411
sun3d-home_at-home_at_scan1_2013_jan_1,50 51,0:00:00.129252,0:00:25.127078,0:00:00.005789,0:00:25.271783,1.3321784119819626,0.0704951787100381
sun3d-home_at-home_at_scan1_2013_jan_1,51 55,0:00:00.118361,0:00:24.547419,0:00:00.005828,0:00:24.684838,2.458483057572565,0.0637777417896049
sun3d-home_at-home_at_scan1_2013_jan_1,52 53,0:00:00.064423,0:00:15.037998,0:00:00.005828,0:00:15.118012,7.124410545879931,0.23793257540291476
sun3d-home_at-home_at_scan1_2013_jan_1,52 54,0:00:00.095202,0:00:26.727097,0:00:00.005866,0:00:26.840929,4.587392568912487,0.1680222262374561
sun3d-home_at-home_at_scan1_2013_jan_1,52 55,0:00:00.088724,0:00:24.223483,0:00:00.005824,0:00:24.327600,3.4031157082015597,0.10853415475919635
sun3d-home_at-home_at_scan1_2013_jan_1,53 54,0:00:00.091918,0:00:26.583437,0:00:00.005746,0:00:26.690564,4.995986267604112,0.14897943134523217
sun3d-home_at-home_at_scan1_2013_jan_1,53 55,0:00:00.086118,0:00:24.233546,0:00:00.005858,0:00:24.338548,3.513301492310222,0.08040768380941499
sun3d-home_at-home_at_scan1_2013_jan_1,53 56,0:00:00.064421,0:00:14.624059,0:00:00.005991,0:00:14.704086,2.301887939070352,0.07324832757664562
sun3d-home_at-home_at_scan1_2013_jan_1,53 58,0:00:00.067170,0:00:17.158291,0:00:00.005901,0:00:17.244121,6.6943300852205105,0.2087630766565356
sun3d-home_at-home_at_scan1_2013_jan_1,54 55,0:00:00.120920,0:00:24.446210,0:00:00.005616,0:00:24.582237,3.0069355168007315,0.11833414115085157
sun3d-home_at-home_at_scan1_2013_jan_1,56 57,0:00:00.072766,0:00:19.131090,0:00:00.005721,0:00:19.222577,5.456306284049051,0.24628450729382467
sun3d-home_at-home_at_scan1_2013_jan_1,56 58,0:00:00.068678,0:00:17.052292,0:00:00.005802,0:00:17.139579,5.147035736198126,0.10426039976657445
sun3d-home_at-home_at_scan1_2013_jan_1,56 59,0:00:00.064974,0:00:13.678304,0:00:00.005795,0:00:13.761949,7.732042459001634,0.1858836073124626
sun3d-home_at-home_at_scan1_2013_jan_1,57 58,0:00:00.078015,0:00:17.659283,0:00:00.005890,0:00:17.756164,1.6080616619843493,0.07197306501688935
sun3d-home_at-home_at_scan1_2013_jan_1,58 59,0:00:00.074102,0:00:14.327344,0:00:00.005749,0:00:14.417163,6.800961913999827,0.18362263659213993
sun3d-home_md-home_md_scan9_2012_sep_30,1 2,0:00:00.164963,0:00:33.000080,0:00:00.005715,0:00:33.183948,2.9238627323396926,0.10416023137061767
sun3d-home_md-home_md_scan9_2012_sep_30,2 5,0:00:00.151974,0:00:25.416023,0:00:00.005830,0:00:25.583387,6.242730940814219,0.27617562613488433
sun3d-home_md-home_md_scan9_2012_sep_30,2 7,0:00:00.145690,0:00:23.785208,0:00:00.005828,0:00:23.946444,4.898378536547465,0.1522496932719634
sun3d-home_md-home_md_scan9_2012_sep_30,3 4,0:00:00.120077,0:00:25.242421,0:00:00.005859,0:00:25.378024,2.2464429117379927,0.1284969314730004
sun3d-home_md-home_md_scan9_2012_sep_30,3 5,0:00:00.122347,0:00:25.007106,0:00:00.005841,0:00:25.146198,3.9029604192170573,0.13670800182161352
sun3d-home_md-home_md_scan9_2012_sep_30,3 6,0:00:00.126769,0:00:27.250409,0:00:00.005825,0:00:27.392588,6.656090093266927,0.28986029506378547
sun3d-home_md-home_md_scan9_2012_sep_30,3 7,0:00:00.112623,0:00:23.493453,0:00:00.005841,0:00:23.621337,3.040012432357609,0.08721887395312736
sun3d-home_md-home_md_scan9_2012_sep_30,3 38,0:00:00.113518,0:00:23.287951,0:00:00.005812,0:00:23.416924,12.601127091466022,0.13549954445914683
sun3d-home_md-home_md_scan9_2012_sep_30,3 39,0:00:00.118913,0:00:26.010571,0:00:00.005832,0:00:26.145080,11.56010256438557,0.2910735890356238
sun3d-home_md-home_md_scan9_2012_sep_30,3 40,0:00:00.119489,0:00:19.058196,0:00:00.005810,0:00:19.194520,10.125856727659421,0.21821761023786487
sun3d-home_md-home_md_scan9_2012_sep_30,3 41,0:00:00.089525,0:00:19.221484,0:00:00.005872,0:00:19.329795,9.934651005397823,0.21175543175172043
sun3d-home_md-home_md_scan9_2012_sep_30,3 46,0:00:00.122567,0:00:26.807902,0:00:00.005780,0:00:26.949687,14.580378861505876,0.3404357129755029
sun3d-home_md-home_md_scan9_2012_sep_30,3 47,0:00:00.098167,0:00:17.186371,0:00:00.005739,0:00:17.303446,8.71960668954946,0.2045928692149762
sun3d-home_md-home_md_scan9_2012_sep_30,4 5,0:00:00.117409,0:00:25.077032,0:00:00.005889,0:00:25.213375,5.385161855802321,0.20292836874823225
sun3d-home_md-home_md_scan9_2012_sep_30,4 6,0:00:00.128756,0:00:27.178606,0:00:00.005953,0:00:27.326266,4.263719838750407,0.1720652465803532
sun3d-home_md-home_md_scan9_2012_sep_30,4 7,0:00:00.120512,0:00:23.534398,0:00:00.005948,0:00:23.670621,4.065389010204553,0.14230913176550272
sun3d-home_md-home_md_scan9_2012_sep_30,4 38,0:00:00.116755,0:00:23.353285,0:00:00.005834,0:00:23.485393,6.971900017826563,0.11273075880341349
sun3d-home_md-home_md_scan9_2012_sep_30,4 39,0:00:00.124155,0:00:25.957520,0:00:00.005833,0:00:26.097101,10.355794672224073,0.22323166912158987
sun3d-home_md-home_md_scan9_2012_sep_30,4 40,0:00:00.108150,0:00:19.059185,0:00:00.005860,0:00:19.186139,11.068329229039549,0.12089162952293188
sun3d-home_md-home_md_scan9_2012_sep_30,4 46,0:00:00.117276,0:00:26.774485,0:00:00.005834,0:00:26.907476,10.051393849807022,0.5192272806714985
sun3d-home_md-home_md_scan9_2012_sep_30,5 6,0:00:00.127841,0:00:27.431920,0:00:00.005980,0:00:27.575379,3.7851256980144137,0.15286352764725017
sun3d-home_md-home_md_scan9_2012_sep_30,5 7,0:00:00.116199,0:00:23.511967,0:00:00.005721,0:00:23.643337,6.346744272021259,0.24390313889335302
sun3d-home_md-home_md_scan9_2012_sep_30,5 38,0:00:00.117623,0:00:23.348081,0:00:00.005867,0:00:23.484847,7.544935838653985,0.23090165247657482
sun3d-home_md-home_md_scan9_2012_sep_30,5 39,0:00:00.122564,0:00:26.011460,0:00:00.005827,0:00:26.149344,15.33698940722235,0.2793862227074466
sun3d-home_md-home_md_scan9_2012_sep_30,5 40,0:00:00.106207,0:00:19.205043,0:00:00.005821,0:00:19.327207,11.657906025807588,0.3264733461112494
sun3d-home_md-home_md_scan9_2012_sep_30,5 46,0:00:00.122690,0:00:26.836039,0:00:00.005876,0:00:26.977428,12.651979078105336,0.44231666879877907
sun3d-home_md-home_md_scan9_2012_sep_30,6 7,0:00:00.121047,0:00:23.535331,0:00:00.005805,0:00:23.671679,7.246736687703603,0.2839976557628428
sun3d-home_md-home_md_scan9_2012_sep_30,6 46,0:00:00.127825,0:00:26.780849,0:00:00.005790,0:00:26.923888,8.43336637793988,0.29026112719692126
